MSA,31-0000,25-0000,51-0000,11-0000,21-0000,19-0000,49-0000,29-0000,45-0000,53-0000,15-0000,41-0000,17-0000,33-0000,39-0000,23-0000,37-0000,27-0000,43-0000,47-0000,35-0000,13-0000
0600004,580.0,3260.0,2930.0,1220.0,640.0,370.0,1390.0,960.0,1940.0,3000.0,110.0,2620.0,170.0,670.0,800.0,60.0,860.0,60.0,3900.0,890.0,2310.0,650.0
0600001,1060.0,2830.0,1320.0,1880.0,840.0,830.0,1510.0,2400.0,360.0,1720.0,250.0,3920.0,250.0,2720.0,1730.0,140.0,1900.0,290.0,6180.0,1950.0,4780.0,1170.0
0600003,2320.0,9180.0,4070.0,4960.0,2480.0,1450.0,4500.0,5490.0,2000.0,5330.0,730.0,11220.0,800.0,3480.0,3080.0,490.0,4070.0,580.0,14590.0,3110.0,10680.0,2610.0
0600002,170.0,830.0,340.0,750.0,140.0,430.0,660.0,610.0,40.0,280.0,100.0,1130.0,110.0,480.0,350.0,60.0,1090.0,100.0,1930.0,650.0,2500.0,330.0
2900002,3970.0,9350.0,12760.0,4440.0,1800.0,430.0,5470.0,6960.0,370.0,8120.0,860.0,11460.0,870.0,2980.0,3110.0,320.0,3270.0,850.0,16840.0,3750.0,9440.0,2800.0
2900003,7050.0,11820.0,18090.0,5240.0,2810.0,680.0,8030.0,10450.0,860.0,13870.0,1120.0,16090.0,980.0,3900.0,8910.0,420.0,4350.0,1120.0,22800.0,6090.0,13680.0,3330.0
2900001,4710.0,11710.0,16630.0,5720.0,2660.0,1010.0,7490.0,9450.0,690.0,11650.0,1170.0,16830.0,1500.0,3070.0,5890.0,380.0,5300.0,1460.0,22320.0,5880.0,17240.0,4160.0
2900004,1870.0,4210.0,5700.0,2610.0,900.0,220.0,3210.0,3460.0,480.0,4360.0,1370.0,10270.0,450.0,1620.0,2820.0,180.0,3290.0,1220.0,10490.0,2560.0,9740.0,1600.0
3500003,870.0,2240.0,980.0,1250.0,420.0,670.0,1470.0,1440.0,430.0,1440.0,230.0,2350.0,290.0,1060.0,1500.0,100.0,1030.0,130.0,3770.0,1760.0,2510.0,810.0
3500002,2920.0,9040.0,4860.0,5950.0,1720.0,1070.0,6960.0,5630.0,330.0,9760.0,970.0,13090.0,1610.0,3930.0,4880.0,520.0,4860.0,680.0,19310.0,14410.0,13480.0,3680.0
3500001,2130.0,5700.0,1600.0,2640.0,2030.0,730.0,2330.0,4220.0,140.0,2840.0,380.0,6130.0,460.0,2420.0,5290.0,250.0,2760.0,280.0,9560.0,2590.0,7420.0,1850.0
2100001,4020.0,8950.0,15610.0,5800.0,2010.0,680.0,8660.0,10100.0,420.0,16530.0,1060.0,15000.0,1820.0,2670.0,4380.0,560.0,4850.0,1010.0,21010.0,9670.0,14900.0,3280.0
2100004,3750.0,9010.0,3980.0,3880.0,3160.0,490.0,4830.0,10730.0,120.0,7150.0,480.0,11060.0,810.0,3260.0,2900.0,730.0,2790.0,560.0,15510.0,5380.0,9520.0,2200.0
3500004,120.0,680.0,450.0,930.0,70.0,2590.0,500.0,490.0,,170.0,1340.0,280.0,2480.0,,150.0,**,190.0,130.0,1630.0,530.0,430.0,1320.0
47260,20920.0,45410.0,35160.0,26280.0,11760.0,5540.0,33280.0,43160.0,1010.0,47990.0,22180.0,84820.0,21580.0,18860.0,25100.0,4350.0,23400.0,8230.0,109750.0,36120.0,73270.0,40140.0
24780,4290.0,6500.0,3920.0,2510.0,1180.0,910.0,2430.0,8130.0,70.0,3200.0,1030.0,7890.0,560.0,1100.0,1830.0,290.0,2240.0,760.0,11580.0,2410.0,8970.0,2170.0
31460,930.0,3140.0,3980.0,1380.0,750.0,390.0,1610.0,3250.0,5730.0,2480.0,320.0,2850.0,180.0,1710.0,1180.0,70.0,1550.0,200.0,5390.0,1410.0,2830.0,860.0
31340,3360.0,5940.0,9680.0,3360.0,2090.0,520.0,4520.0,6480.0,290.0,6150.0,1970.0,10810.0,2230.0,1740.0,3660.0,380.0,2920.0,880.0,14760.0,4040.0,9160.0,3760.0
24300,2020.0,3290.0,2270.0,1970.0,1290.0,540.0,2910.0,4690.0,40.0,3590.0,580.0,7390.0,620.0,1310.0,1660.0,390.0,1660.0,700.0,9280.0,3740.0,6320.0,2450.0
49180,11090.0,17890.0,27740.0,9690.0,2610.0,1460.0,9860.0,20770.0,**,22110.0,4740.0,24800.0,2550.0,4600.0,6590.0,2090.0,7980.0,1870.0,38700.0,7520.0,22900.0,11200.0
38540,940.0,3040.0,1220.0,1890.0,890.0,330.0,1250.0,2050.0,40.0,1390.0,410.0,3410.0,520.0,590.0,1310.0,200.0,1300.0,370.0,5710.0,1230.0,3130.0,1490.0
26900,25210.0,42100.0,66390.0,56710.0,11550.0,10230.0,40320.0,70170.0,740.0,102460.0,31540.0,103640.0,14120.0,23290.0,25090.0,7080.0,29070.0,13370.0,152400.0,37970.0,93760.0,57580.0
35380,12330.0,30130.0,26720.0,25320.0,6530.0,3400.0,25030.0,39040.0,600.0,44940.0,7550.0,64120.0,9610.0,18900.0,17580.0,5530.0,16120.0,7300.0,82420.0,25450.0,66520.0,22970.0
1500001,3340.0,5740.0,2590.0,4640.0,1830.0,1170.0,3780.0,4300.0,480.0,6200.0,750.0,9500.0,800.0,3370.0,3840.0,360.0,7370.0,880.0,14370.0,5240.0,13960.0,2370.0
26620,5080.0,9450.0,17050.0,9440.0,1390.0,1620.0,8570.0,12390.0,100.0,11850.0,13450.0,22750.0,18130.0,3990.0,4910.0,790.0,7140.0,2400.0,29320.0,5840.0,17030.0,15560.0
3600002,1150.0,2880.0,1540.0,1430.0,980.0,100.0,1330.0,1820.0,70.0,2260.0,240.0,3540.0,200.0,1950.0,1490.0,200.0,1370.0,300.0,5490.0,1860.0,3220.0,890.0
3600003,4050.0,12610.0,9880.0,5190.0,3730.0,1080.0,5450.0,7830.0,150.0,6760.0,1470.0,10880.0,1350.0,4390.0,6310.0,630.0,4690.0,1300.0,18640.0,4350.0,11050.0,3440.0
3600001,5480.0,12450.0,9760.0,5310.0,3550.0,870.0,6560.0,9650.0,230.0,10060.0,1070.0,13440.0,710.0,6950.0,7160.0,640.0,5780.0,1130.0,20720.0,5830.0,12980.0,3630.0
28940,10090.0,19340.0,27160.0,21710.0,4380.0,3030.0,17290.0,26540.0,**,30470.0,7390.0,40170.0,8110.0,8420.0,10350.0,1990.0,14000.0,3660.0,63690.0,13220.0,35600.0,15080.0
3600004,4660.0,16380.0,17720.0,7720.0,4010.0,870.0,7050.0,9610.0,480.0,11620.0,1860.0,17680.0,4140.0,6290.0,7290.0,920.0,6990.0,1580.0,26750.0,6590.0,18160.0,4930.0
4000003,1870.0,4580.0,4120.0,3190.0,940.0,380.0,3440.0,4100.0,370.0,4160.0,540.0,6860.0,1110.0,1980.0,1120.0,270.0,2000.0,310.0,9670.0,4630.0,5710.0,1980.0
4000002,3320.0,10220.0,7840.0,6470.0,1890.0,1600.0,6410.0,5820.0,500.0,8870.0,1400.0,11820.0,1900.0,2710.0,2460.0,530.0,4150.0,1030.0,17970.0,9300.0,12120.0,3640.0
4000001,4230.0,8080.0,8980.0,5650.0,2490.0,800.0,4770.0,7650.0,170.0,6920.0,1710.0,10830.0,1480.0,3300.0,4400.0,580.0,3760.0,990.0,18270.0,4590.0,11730.0,4710.0
49620,5040.0,9660.0,20580.0,6230.0,2340.0,810.0,8190.0,10870.0,190.0,21230.0,2310.0,17800.0,4210.0,2480.0,5000.0,580.0,4800.0,1040.0,26000.0,8090.0,15520.0,6440.0
46220,3520.0,6350.0,14740.0,3060.0,1360.0,510.0,4510.0,6710.0,240.0,7790.0,1180.0,9460.0,1280.0,1900.0,2180.0,370.0,3010.0,880.0,13430.0,4900.0,9910.0,2510.0
25940,2430.0,3640.0,1490.0,3070.0,850.0,170.0,2880.0,3830.0,50.0,3770.0,670.0,10620.0,450.0,1910.0,3170.0,640.0,5080.0,720.0,9970.0,3150.0,11710.0,2170.0
28740,2060.0,5660.0,2390.0,2260.0,1420.0,270.0,2190.0,3580.0,50.0,3150.0,600.0,6610.0,410.0,2630.0,2620.0,350.0,2190.0,560.0,9810.0,2390.0,5940.0,1570.0
10740,14010.0,21920.0,11560.0,19140.0,6100.0,3760.0,13640.0,26140.0,290.0,20530.0,8980.0,38520.0,12970.0,10850.0,17410.0,3600.0,11720.0,5330.0,60440.0,17940.0,37390.0,19340.0
14100,2320.0,2260.0,3400.0,1550.0,790.0,**,1760.0,6100.0,,2120.0,1450.0,2880.0,350.0,410.0,980.0,,1140.0,420.0,7590.0,1200.0,3310.0,1760.0
30140,1840.0,2680.0,5160.0,1350.0,1150.0,350.0,2640.0,3050.0,120.0,5510.0,380.0,4260.0,370.0,560.0,1510.0,120.0,1530.0,290.0,8080.0,1550.0,4630.0,1460.0
1600004,1060.0,4470.0,3400.0,2340.0,870.0,1220.0,2330.0,2270.0,880.0,3960.0,610.0,4130.0,530.0,890.0,830.0,150.0,2190.0,340.0,6290.0,2910.0,3830.0,1160.0
43780,4340.0,12230.0,12300.0,6630.0,1830.0,670.0,6320.0,8230.0,190.0,9190.0,2190.0,12760.0,1470.0,2730.0,3640.0,560.0,4430.0,1580.0,19190.0,4560.0,12920.0,4680.0
19460,1180.0,2640.0,8540.0,1620.0,460.0,350.0,2690.0,2700.0,110.0,4960.0,440.0,5730.0,1500.0,1280.0,1480.0,120.0,1480.0,210.0,6910.0,2870.0,4480.0,1280.0
29200,2130.0,10400.0,14310.0,3590.0,1090.0,710.0,3730.0,5090.0,220.0,5290.0,1340.0,8160.0,1230.0,1390.0,1920.0,240.0,3180.0,700.0,11000.0,2840.0,9610.0,2520.0
36980,1340.0,2790.0,5740.0,1970.0,870.0,180.0,2110.0,2740.0,,3630.0,360.0,5020.0,480.0,910.0,1860.0,180.0,1620.0,230.0,7960.0,2350.0,4690.0,1410.0
74650,1860.0,3280.0,3950.0,2580.0,980.0,160.0,2200.0,3900.0,40.0,3950.0,840.0,4820.0,330.0,560.0,1940.0,240.0,1480.0,440.0,8630.0,2090.0,3740.0,1700.0
43340,6540.0,10760.0,9490.0,7050.0,2170.0,760.0,8750.0,15470.0,110.0,12040.0,1370.0,22380.0,1630.0,4540.0,7820.0,1020.0,6510.0,1160.0,26710.0,8140.0,17920.0,5650.0
19060,1290.0,2820.0,2490.0,1080.0,830.0,180.0,1320.0,3010.0,50.0,1870.0,420.0,3960.0,440.0,1460.0,1680.0,130.0,1000.0,180.0,5740.0,1640.0,3690.0,970.0
2000001,2440.0,6460.0,11790.0,2740.0,650.0,460.0,4140.0,3910.0,1030.0,6090.0,400.0,7000.0,320.0,1780.0,1620.0,230.0,3230.0,810.0,9470.0,4210.0,6300.0,1920.0
2000003,5170.0,10860.0,13740.0,5910.0,1980.0,670.0,6890.0,8740.0,700.0,9440.0,1470.0,13610.0,1610.0,3050.0,4190.0,470.0,4650.0,1440.0,22310.0,5850.0,12740.0,5010.0
2000002,2680.0,4530.0,3020.0,2710.0,740.0,260.0,3770.0,4220.0,530.0,4030.0,470.0,6270.0,320.0,1240.0,1970.0,260.0,2380.0,690.0,9570.0,3520.0,5640.0,1770.0
19380,15380.0,23230.0,29980.0,15270.0,5280.0,2690.0,13350.0,28850.0,240.0,24670.0,12020.0,35940.0,9870.0,7590.0,8820.0,1880.0,11140.0,4420.0,54100.0,8710.0,36820.0,20600.0
5300003,790.0,3000.0,1480.0,1220.0,590.0,750.0,1900.0,1490.0,1050.0,2620.0,280.0,3030.0,210.0,640.0,1260.0,110.0,1340.0,330.0,4010.0,1500.0,4260.0,800.0
5300002,1780.0,4920.0,4880.0,2290.0,1110.0,770.0,3370.0,2910.0,1320.0,5130.0,470.0,6810.0,460.0,2320.0,1990.0,310.0,2780.0,720.0,8900.0,2680.0,6720.0,1570.0
70750,2670.0,4700.0,2320.0,3300.0,1760.0,390.0,2770.0,5050.0,150.0,3720.0,1090.0,6790.0,600.0,1430.0,2930.0,390.0,2580.0,840.0,9810.0,2580.0,6160.0,2210.0
74950,3670.0,6970.0,6270.0,6580.0,1660.0,430.0,4960.0,7350.0,60.0,5880.0,3120.0,13370.0,2280.0,2200.0,2890.0,990.0,3710.0,1630.0,19110.0,3540.0,8250.0,5650.0
35840,11860.0,11790.0,13140.0,9050.0,2780.0,1010.0,12560.0,18310.0,1550.0,13150.0,3650.0,39000.0,2630.0,5610.0,8200.0,2450.0,12230.0,3520.0,48060.0,15740.0,34330.0,12100.0
5300004,1500.0,7010.0,5460.0,2270.0,750.0,950.0,3180.0,2420.0,1870.0,5400.0,1030.0,4960.0,1130.0,1540.0,1190.0,190.0,2040.0,550.0,6810.0,1940.0,5140.0,1630.0
20994,5990.0,20080.0,26130.0,16040.0,3440.0,1160.0,9300.0,12540.0,270.0,22890.0,4430.0,23070.0,3800.0,4770.0,6170.0,790.0,6470.0,2580.0,37700.0,9720.0,21050.0,8370.0
36500,2990.0,7150.0,2780.0,6430.0,1890.0,2010.0,3590.0,5290.0,290.0,5680.0,4950.0,9810.0,1540.0,1760.0,3140.0,860.0,2950.0,1790.0,17850.0,3510.0,9570.0,7490.0
19140,1230.0,2790.0,17270.0,2730.0,550.0,180.0,4190.0,2820.0,**,9110.0,1000.0,7380.0,630.0,810.0,930.0,180.0,850.0,250.0,8850.0,1170.0,3570.0,1790.0
33260,**,3530.0,4700.0,3720.0,590.0,1660.0,4940.0,3420.0,**,8520.0,840.0,9450.0,2870.0,1120.0,1490.0,,2150.0,990.0,12390.0,8790.0,7970.0,3850.0
33540,1290.0,3150.0,1820.0,2030.0,1450.0,1130.0,2260.0,3990.0,170.0,3290.0,1250.0,6910.0,690.0,950.0,2410.0,630.0,2390.0,1060.0,9750.0,2340.0,6630.0,2390.0
37900,5350.0,10350.0,10840.0,12430.0,2950.0,770.0,7670.0,12340.0,200.0,10850.0,5090.0,16300.0,7120.0,2810.0,4410.0,900.0,6140.0,1940.0,24780.0,6320.0,16180.0,8560.0
31860,1640.0,3600.0,3980.0,2440.0,1670.0,260.0,1840.0,3150.0,80.0,3290.0,1050.0,5390.0,700.0,560.0,3340.0,160.0,1850.0,700.0,7270.0,1620.0,5230.0,1810.0
17900,9880.0,22020.0,24840.0,17920.0,6180.0,2000.0,16040.0,23820.0,770.0,28490.0,10830.0,39670.0,6330.0,11470.0,9750.0,4020.0,10660.0,4070.0,62940.0,13300.0,31210.0,17500.0
16540,1780.0,3290.0,5860.0,1740.0,980.0,160.0,2910.0,3090.0,110.0,8750.0,900.0,5450.0,1110.0,700.0,1570.0,170.0,1700.0,300.0,8010.0,1800.0,5110.0,1860.0
44180,7020.0,11720.0,11740.0,7650.0,3390.0,930.0,8830.0,15420.0,100.0,17960.0,4430.0,22600.0,1710.0,3960.0,7120.0,1080.0,5740.0,2180.0,33400.0,7190.0,19790.0,7310.0
71950,11640.0,28130.0,19880.0,36560.0,7380.0,3450.0,11970.0,22200.0,220.0,19470.0,14600.0,44830.0,5220.0,9770.0,15910.0,4010.0,16100.0,8210.0,66570.0,9800.0,33370.0,29540.0
76900,2310.0,4300.0,6310.0,5650.0,660.0,710.0,4000.0,4700.0,30.0,3860.0,3250.0,11860.0,3380.0,1290.0,2420.0,380.0,2620.0,1200.0,14950.0,3050.0,9140.0,5280.0
76750,6280.0,11510.0,9370.0,13180.0,3160.0,1320.0,7710.0,13530.0,230.0,11990.0,5960.0,20880.0,3240.0,4380.0,8630.0,1670.0,6480.0,3350.0,32050.0,6740.0,19200.0,10740.0
5000001,2790.0,10700.0,8200.0,3980.0,3200.0,900.0,4590.0,6900.0,440.0,6640.0,1180.0,9860.0,1360.0,1840.0,3980.0,660.0,4650.0,2050.0,14830.0,5660.0,9720.0,3340.0
31900,1770.0,2910.0,7430.0,1760.0,1080.0,70.0,1890.0,3200.0,80.0,3660.0,410.0,4960.0,1100.0,1740.0,980.0,250.0,1330.0,310.0,7630.0,1860.0,5010.0,1270.0
27140,8040.0,16380.0,16540.0,16030.0,3740.0,1730.0,11030.0,21690.0,430.0,17920.0,4080.0,27140.0,3500.0,8920.0,10880.0,2490.0,8360.0,2850.0,40200.0,7090.0,22470.0,11000.0
40140,30030.0,95590.0,82190.0,58800.0,18510.0,8620.0,54790.0,72860.0,7560.0,146510.0,15010.0,145520.0,13790.0,35710.0,41560.0,5920.0,43890.0,11060.0,215160.0,71450.0,137410.0,50500.0
27260,17730.0,30750.0,24510.0,22080.0,6650.0,2660.0,29060.0,43020.0,440.0,48390.0,17380.0,74460.0,8030.0,17160.0,16740.0,4860.0,20410.0,6790.0,118830.0,28500.0,65020.0,41710.0
19660,7380.0,11130.0,9230.0,4960.0,2350.0,490.0,7570.0,13560.0,410.0,7510.0,2460.0,26710.0,1910.0,4130.0,5360.0,1440.0,9290.0,1460.0,30690.0,9680.0,25390.0,6670.0
28700,3860.0,6260.0,12440.0,5150.0,1320.0,870.0,6100.0,9440.0,140.0,8170.0,1370.0,12580.0,2800.0,2690.0,2440.0,650.0,3210.0,810.0,18160.0,4900.0,11730.0,3420.0
30700,4560.0,10380.0,11250.0,7360.0,3830.0,1940.0,5960.0,10570.0,210.0,12680.0,5810.0,17060.0,2880.0,2850.0,5170.0,1100.0,5340.0,2720.0,29660.0,7100.0,15730.0,11080.0
0500002,2420.0,5110.0,10020.0,2720.0,1140.0,250.0,3080.0,3510.0,400.0,6510.0,320.0,6910.0,610.0,1660.0,2420.0,250.0,2320.0,270.0,9280.0,2320.0,5880.0,1310.0
0500003,2840.0,6580.0,12390.0,3650.0,1100.0,470.0,4820.0,4250.0,1110.0,9020.0,560.0,8330.0,660.0,2400.0,2080.0,290.0,2500.0,460.0,12780.0,3270.0,7650.0,2120.0
0500004,3260.0,6590.0,14580.0,4200.0,1300.0,500.0,5090.0,5280.0,1650.0,9590.0,490.0,8980.0,1220.0,1470.0,2830.0,370.0,2500.0,390.0,13790.0,5060.0,6640.0,2350.0
74500,1480.0,4410.0,4090.0,3050.0,1460.0,180.0,1600.0,3670.0,60.0,3200.0,560.0,5670.0,520.0,1190.0,1690.0,170.0,1210.0,360.0,6920.0,1640.0,5590.0,1430.0
30300,980.0,1470.0,3290.0,1170.0,420.0,200.0,1570.0,1860.0,170.0,1560.0,230.0,2690.0,250.0,490.0,860.0,100.0,850.0,240.0,3640.0,1070.0,2340.0,730.0
33860,3740.0,8990.0,16800.0,6090.0,1920.0,1150.0,7040.0,9340.0,540.0,12710.0,3990.0,17160.0,2810.0,5240.0,5470.0,1540.0,5780.0,1780.0,25770.0,4890.0,14630.0,7650.0
26140,1640.0,1820.0,790.0,620.0,360.0,,1730.0,3170.0,,1240.0,250.0,4330.0,140.0,850.0,1150.0,100.0,1500.0,110.0,4840.0,2270.0,3840.0,970.0
42020,2590.0,7730.0,4860.0,5790.0,1460.0,1050.0,3620.0,6770.0,2640.0,4730.0,2230.0,11940.0,2000.0,3320.0,5470.0,460.0,4950.0,1030.0,16670.0,5520.0,13590.0,**
27500,1740.0,4480.0,6820.0,2820.0,790.0,290.0,2930.0,4050.0,60.0,6270.0,1090.0,7160.0,840.0,960.0,2060.0,210.0,1710.0,470.0,9340.0,2420.0,6110.0,2200.0
42340,4230.0,9080.0,9450.0,8210.0,1930.0,510.0,9000.0,10120.0,160.0,15880.0,2000.0,17830.0,4200.0,4690.0,3280.0,1090.0,5780.0,2200.0,23910.0,5650.0,20400.0,6040.0
43900,3860.0,8230.0,22010.0,6090.0,1500.0,500.0,7930.0,8150.0,110.0,12840.0,1720.0,15200.0,3100.0,2600.0,2510.0,580.0,3510.0,940.0,20590.0,4490.0,11530.0,4150.0
17300,2870.0,6080.0,9420.0,4120.0,1490.0,390.0,3750.0,5180.0,40.0,5730.0,920.0,9380.0,810.0,1590.0,2150.0,240.0,2320.0,580.0,13600.0,2050.0,9340.0,2540.0
10900,12260.0,21150.0,26730.0,12820.0,5710.0,1840.0,13900.0,26760.0,280.0,35410.0,6850.0,34050.0,6370.0,6840.0,14650.0,1460.0,11000.0,3310.0,57750.0,11450.0,31020.0,13090.0
26380,2040.0,3750.0,7760.0,3750.0,1230.0,410.0,6230.0,5260.0,60.0,12610.0,410.0,9390.0,1780.0,1680.0,1690.0,270.0,2030.0,390.0,12430.0,5900.0,7270.0,**
29020,1140.0,2370.0,,1350.0,440.0,170.0,1780.0,2300.0,,1320.0,420.0,4100.0,1060.0,450.0,1220.0,150.0,840.0,340.0,3930.0,,4370.0,830.0
1600001,1140.0,3840.0,2620.0,2480.0,960.0,1320.0,2270.0,2570.0,1080.0,2900.0,560.0,4640.0,400.0,860.0,1770.0,130.0,1480.0,630.0,6270.0,2550.0,4450.0,1280.0
1600002,420.0,1540.0,1640.0,1060.0,370.0,600.0,990.0,820.0,300.0,1220.0,290.0,1760.0,130.0,500.0,520.0,90.0,670.0,180.0,2590.0,940.0,1750.0,740.0
1600003,2140.0,4570.0,6300.0,3990.0,1460.0,930.0,4320.0,3480.0,1010.0,7630.0,1280.0,8000.0,710.0,1360.0,2220.0,320.0,3030.0,940.0,10030.0,4240.0,6750.0,1990.0
31540,8580.0,25520.0,26830.0,20700.0,6090.0,7180.0,12270.0,22700.0,500.0,20240.0,23750.0,33240.0,7750.0,6720.0,11870.0,2680.0,11410.0,6460.0,56150.0,13510.0,30880.0,26840.0
18140,37140.0,59730.0,56910.0,49840.0,13690.0,7740.0,37690.0,63750.0,890.0,80500.0,43420.0,92800.0,18180.0,22350.0,24640.0,6770.0,31180.0,13510.0,172430.0,29120.0,94560.0,66650.0
25220,1170.0,3390.0,2180.0,1580.0,690.0,**,1580.0,3260.0,120.0,3030.0,440.0,6110.0,170.0,1160.0,2890.0,**,930.0,210.0,5880.0,830.0,4650.0,1090.0
0100004,2330.0,5200.0,13090.0,2790.0,680.0,280.0,6480.0,4410.0,720.0,8320.0,790.0,8020.0,1290.0,1970.0,1400.0,180.0,2550.0,520.0,11680.0,2500.0,6650.0,2420.0
4100001,770.0,2440.0,2870.0,1810.0,920.0,470.0,2370.0,1880.0,560.0,2650.0,200.0,5180.0,270.0,850.0,1890.0,170.0,2840.0,320.0,5810.0,1740.0,6680.0,870.0
4100002,1870.0,3530.0,4020.0,2590.0,1440.0,730.0,2980.0,3550.0,1380.0,5950.0,470.0,6920.0,540.0,1430.0,3520.0,230.0,2640.0,440.0,9850.0,2500.0,6420.0,1400.0
4100003,1440.0,4120.0,4180.0,2880.0,1320.0,1440.0,2630.0,3000.0,590.0,4150.0,610.0,5970.0,660.0,1030.0,2590.0,250.0,2070.0,340.0,8510.0,2210.0,6360.0,1640.0
4100004,1420.0,4750.0,4790.0,3160.0,1380.0,1770.0,3590.0,3130.0,1970.0,7420.0,430.0,6310.0,400.0,2630.0,2670.0,250.0,2770.0,480.0,9270.0,2500.0,5830.0,1400.0
0100001,1950.0,4500.0,13370.0,1840.0,520.0,100.0,2950.0,3870.0,560.0,5880.0,200.0,6360.0,720.0,960.0,1120.0,120.0,1410.0,310.0,8780.0,2790.0,4860.0,1100.0
0100002,3990.0,8330.0,36340.0,4150.0,1090.0,310.0,7140.0,7360.0,1160.0,12850.0,670.0,13880.0,1900.0,2530.0,2930.0,230.0,4110.0,630.0,18120.0,4160.0,10710.0,2860.0
0100003,1790.0,4880.0,9600.0,2220.0,990.0,250.0,4080.0,4080.0,980.0,6300.0,220.0,6930.0,700.0,1700.0,1330.0,240.0,2470.0,340.0,9270.0,2750.0,5080.0,1440.0
25980,380.0,2100.0,1120.0,750.0,310.0,200.0,910.0,890.0,40.0,770.0,290.0,1460.0,280.0,540.0,290.0,100.0,540.0,60.0,2620.0,480.0,1710.0,930.0
17660,1760.0,3190.0,3890.0,2930.0,1180.0,770.0,2300.0,3460.0,270.0,2570.0,670.0,6420.0,670.0,1140.0,2570.0,330.0,1880.0,420.0,9870.0,3550.0,6310.0,1800.0
72850,2110.0,5710.0,4960.0,4600.0,1290.0,440.0,3040.0,5000.0,100.0,3990.0,1710.0,10110.0,1630.0,1260.0,3650.0,370.0,2810.0,1080.0,13360.0,2690.0,6570.0,3130.0
25860,7710.0,7400.0,30480.0,4760.0,2140.0,400.0,6340.0,8930.0,140.0,14500.0,1290.0,13970.0,1420.0,3450.0,2400.0,320.0,3040.0,890.0,19760.0,3010.0,12680.0,3570.0
41940,17440.0,58110.0,52300.0,85040.0,10570.0,11800.0,26700.0,42390.0,3240.0,38680.0,130550.0,96390.0,56740.0,17260.0,26990.0,7790.0,27920.0,14640.0,130540.0,36450.0,77990.0,75890.0
34580,1270.0,2810.0,3720.0,1770.0,710.0,510.0,2270.0,2420.0,270.0,2810.0,520.0,5360.0,820.0,900.0,1550.0,180.0,1320.0,580.0,5900.0,2560.0,4970.0,1540.0
26580,5160.0,8940.0,8920.0,4910.0,2050.0,880.0,6140.0,13350.0,,8290.0,1000.0,14670.0,1470.0,2170.0,4160.0,630.0,3750.0,660.0,19790.0,7260.0,13320.0,3590.0
14020,1910.0,6850.0,4860.0,3300.0,1020.0,1940.0,2450.0,3910.0,70.0,3530.0,1690.0,6550.0,1270.0,1250.0,2160.0,420.0,1910.0,970.0,9120.0,1850.0,7980.0,2440.0
2300001,2840.0,5270.0,5070.0,3500.0,1410.0,690.0,3070.0,4950.0,750.0,4800.0,540.0,6520.0,360.0,1210.0,2500.0,190.0,2890.0,870.0,11080.0,2980.0,6520.0,1780.0
20940,1080.0,4560.0,1440.0,2020.0,1300.0,300.0,1950.0,2090.0,6400.0,3160.0,320.0,6090.0,320.0,3490.0,1790.0,200.0,1720.0,250.0,7710.0,1790.0,4000.0,1910.0
