MSA,31-0000,25-0000,51-0000,11-0000,21-0000,19-0000,49-0000,29-0000,45-0000,53-0000,15-0000,41-0000,17-0000,33-0000,39-0000,23-0000,37-0000,27-0000,43-0000,47-0000,35-0000,13-0000
45300,38510.0,62240.0,55400.0,45250.0,12830.0,6760.0,51050.0,82660.0,1730.0,65550.0,41230.0,153570.0,17050.0,30820.0,34780.0,14010.0,36450.0,14500.0,243250.0,50590.0,126710.0,79780.0
41500,2800.0,13430.0,4520.0,6700.0,2010.0,1400.0,5850.0,6580.0,31320.0,9500.0,2100.0,15030.0,1040.0,4470.0,3770.0,780.0,5910.0,1790.0,19360.0,4640.0,16850.0,4980.0
37460,2240.0,4870.0,3440.0,2240.0,870.0,570.0,4270.0,4880.0,170.0,3950.0,1060.0,10300.0,1870.0,2630.0,1590.0,420.0,3080.0,580.0,13450.0,3990.0,11010.0,3620.0
21300,1080.0,2010.0,3360.0,1380.0,770.0,100.0,1650.0,2800.0,,3000.0,310.0,4060.0,550.0,1350.0,1100.0,160.0,1160.0,320.0,5290.0,1450.0,3370.0,790.0
49700,1370.0,4230.0,1650.0,1660.0,540.0,370.0,1690.0,2780.0,1560.0,2520.0,270.0,4570.0,510.0,1160.0,1610.0,110.0,1160.0,160.0,6040.0,1400.0,3740.0,1200.0
36540,11940.0,27050.0,27260.0,23460.0,6660.0,3160.0,16730.0,30220.0,540.0,38020.0,19270.0,53780.0,6190.0,8940.0,16210.0,2810.0,13310.0,6170.0,80550.0,21530.0,41330.0,28190.0
15804,22780.0,46490.0,23410.0,21070.0,10100.0,2270.0,18270.0,33540.0,620.0,45830.0,9860.0,54170.0,8550.0,12250.0,15990.0,4760.0,14780.0,3680.0,85780.0,16750.0,40680.0,25700.0
1200001,1130.0,2720.0,910.0,650.0,490.0,210.0,1040.0,2090.0,270.0,2070.0,180.0,3150.0,450.0,3110.0,1070.0,110.0,790.0,140.0,3860.0,1720.0,2740.0,740.0
1200002,2740.0,6670.0,7130.0,1970.0,1210.0,430.0,4170.0,4850.0,1110.0,6230.0,570.0,10610.0,960.0,6980.0,1610.0,400.0,2760.0,290.0,13430.0,3760.0,8010.0,2400.0
1200003,1480.0,4280.0,2000.0,2060.0,930.0,430.0,3600.0,3120.0,1770.0,4700.0,590.0,9360.0,580.0,3690.0,2270.0,430.0,3750.0,500.0,11300.0,4010.0,12920.0,2280.0
48864,9550.0,20320.0,12140.0,15300.0,5390.0,4580.0,12650.0,23380.0,380.0,24360.0,15180.0,35450.0,5250.0,7760.0,11230.0,4220.0,10920.0,3090.0,59650.0,10900.0,29380.0,25700.0
12220,1370.0,4830.0,6630.0,1920.0,560.0,390.0,1940.0,2940.0,,3900.0,780.0,6330.0,570.0,680.0,1720.0,110.0,1780.0,540.0,6920.0,1500.0,7040.0,1380.0
31420,3630.0,5800.0,5520.0,4570.0,1710.0,240.0,4310.0,7730.0,290.0,6450.0,1560.0,10520.0,660.0,2700.0,2340.0,640.0,3280.0,740.0,17840.0,2860.0,9190.0,5240.0
24420,760.0,1030.0,1670.0,1090.0,710.0,200.0,670.0,1330.0,80.0,1340.0,330.0,2930.0,160.0,380.0,1770.0,70.0,910.0,360.0,4740.0,720.0,2520.0,420.0
36420,16620.0,31560.0,29600.0,37640.0,10520.0,4360.0,25850.0,42020.0,790.0,35510.0,15190.0,62460.0,12170.0,13370.0,14810.0,6260.0,16350.0,7300.0,100940.0,30400.0,62520.0,31030.0
27860,1800.0,3840.0,5190.0,2480.0,690.0,120.0,2450.0,4840.0,270.0,3670.0,500.0,6320.0,380.0,920.0,1630.0,150.0,2020.0,310.0,7570.0,1810.0,5410.0,1360.0
33340,20420.0,47280.0,84500.0,44370.0,13050.0,4070.0,27420.0,52620.0,720.0,51900.0,25930.0,80590.0,16790.0,15430.0,44550.0,6370.0,24580.0,12430.0,125240.0,24930.0,70390.0,47260.0
34820,3960.0,8740.0,4420.0,6030.0,1300.0,500.0,6550.0,7250.0,150.0,8230.0,1250.0,23320.0,830.0,4660.0,5250.0,820.0,10000.0,1520.0,22230.0,5920.0,26420.0,3250.0
23420,9400.0,28180.0,20810.0,14850.0,6670.0,2970.0,12980.0,20210.0,28520.0,25110.0,3660.0,32140.0,3000.0,7640.0,8950.0,2450.0,9150.0,3420.0,55620.0,12050.0,29210.0,13780.0
0900001,1310.0,3010.0,2670.0,2380.0,1090.0,110.0,1050.0,2300.0,40.0,1780.0,240.0,2860.0,370.0,520.0,1250.0,140.0,1480.0,530.0,5140.0,1420.0,3070.0,960.0
22520,1400.0,2980.0,7170.0,1720.0,520.0,100.0,2500.0,3750.0,80.0,3950.0,190.0,6750.0,660.0,620.0,1200.0,150.0,1650.0,300.0,8260.0,2480.0,5600.0,1170.0
34940,3680.0,5520.0,4820.0,4350.0,1200.0,480.0,5360.0,8210.0,440.0,6830.0,1330.0,17920.0,860.0,3210.0,5340.0,980.0,9850.0,1270.0,19760.0,10960.0,20470.0,5280.0
2700004,5710.0,10720.0,23970.0,7910.0,2470.0,1010.0,6060.0,7820.0,530.0,11530.0,2310.0,15600.0,2070.0,2490.0,5830.0,510.0,5080.0,1600.0,21460.0,5390.0,14160.0,4990.0
2100002,4690.0,10320.0,26720.0,6210.0,2600.0,470.0,7630.0,11070.0,610.0,17710.0,1620.0,15370.0,1120.0,2850.0,4840.0,430.0,4270.0,960.0,25190.0,5060.0,15070.0,3270.0
2700001,6270.0,13140.0,19370.0,8470.0,3960.0,1220.0,7760.0,11420.0,570.0,12870.0,2270.0,19630.0,2430.0,3160.0,7590.0,780.0,7070.0,1560.0,26840.0,8640.0,16490.0,6040.0
24140,2390.0,3330.0,4070.0,1120.0,920.0,200.0,1710.0,2870.0,140.0,3620.0,280.0,4360.0,350.0,870.0,840.0,110.0,940.0,250.0,5820.0,1180.0,4000.0,1240.0
27100,1890.0,3070.0,9800.0,2960.0,1160.0,280.0,2350.0,3840.0,70.0,2750.0,1190.0,5290.0,2480.0,1590.0,1300.0,200.0,1250.0,380.0,8290.0,1460.0,5110.0,2400.0
11244,34600.0,78220.0,104910.0,100990.0,17070.0,12700.0,45850.0,73460.0,1890.0,79780.0,54790.0,167660.0,37830.0,24550.0,45050.0,12770.0,53150.0,23540.0,263330.0,71760.0,150080.0,109150.0
48660,2510.0,3920.0,3570.0,1620.0,880.0,200.0,2640.0,4380.0,60.0,3150.0,780.0,5860.0,1090.0,1960.0,1720.0,240.0,1750.0,380.0,9400.0,2210.0,6140.0,1690.0
2800003,4880.0,11030.0,17930.0,6610.0,2020.0,490.0,7450.0,10910.0,1790.0,11900.0,1250.0,15430.0,2160.0,4130.0,3770.0,470.0,4800.0,940.0,19790.0,7120.0,13410.0,3030.0
19740,35670.0,73890.0,52490.0,66370.0,17590.0,14960.0,51850.0,74090.0,1760.0,84560.0,66960.0,166380.0,36760.0,29360.0,48170.0,14800.0,43310.0,22300.0,204950.0,67860.0,128880.0,112600.0
2800002,2830.0,8740.0,9700.0,4470.0,1980.0,650.0,4770.0,6360.0,640.0,9760.0,390.0,10430.0,1110.0,4240.0,2770.0,370.0,3330.0,530.0,13400.0,2450.0,7850.0,1650.0
2300002,6600.0,13560.0,14740.0,10380.0,3430.0,1170.0,8740.0,12360.0,680.0,11210.0,2860.0,17750.0,3380.0,4040.0,8250.0,960.0,6740.0,2110.0,28440.0,9410.0,17570.0,6510.0
22220,4730.0,14470.0,21080.0,13500.0,1510.0,1190.0,7950.0,10910.0,970.0,22440.0,8120.0,26600.0,2160.0,3370.0,6080.0,1270.0,6650.0,2170.0,33300.0,8050.0,20680.0,15900.0
75404,3090.0,8220.0,10170.0,8220.0,1110.0,520.0,4460.0,5670.0,90.0,7820.0,5210.0,18680.0,3900.0,1730.0,3990.0,380.0,3700.0,1110.0,21060.0,4150.0,10370.0,5570.0
4900001,360.0,2110.0,960.0,2220.0,140.0,210.0,1590.0,1080.0,,1330.0,480.0,4660.0,440.0,800.0,2080.0,170.0,1780.0,530.0,4120.0,2220.0,4600.0,1020.0
30620,2210.0,2290.0,5510.0,1570.0,770.0,170.0,2450.0,4170.0,,3910.0,380.0,4800.0,600.0,1060.0,1030.0,170.0,1470.0,320.0,6960.0,1790.0,5080.0,1400.0
4900003,480.0,1740.0,960.0,1250.0,540.0,430.0,1130.0,930.0,160.0,1380.0,340.0,2690.0,190.0,490.0,620.0,100.0,1240.0,320.0,3250.0,1370.0,3040.0,520.0
4900004,1060.0,3340.0,1910.0,2350.0,710.0,800.0,2790.0,1960.0,**,3450.0,240.0,3910.0,510.0,1160.0,1090.0,180.0,1700.0,290.0,5630.0,4520.0,4100.0,1130.0
29180,5540.0,9030.0,15970.0,8270.0,2320.0,1230.0,12830.0,12680.0,300.0,17320.0,1630.0,25280.0,3410.0,3580.0,8160.0,1510.0,5460.0,1570.0,29880.0,12910.0,19430.0,5780.0
70900,3180.0,6100.0,2580.0,5880.0,1880.0,1320.0,3640.0,7970.0,180.0,4950.0,1080.0,12110.0,1560.0,2400.0,3940.0,400.0,5400.0,1120.0,15340.0,4680.0,13440.0,2760.0
1300003,2720.0,7430.0,8140.0,3210.0,1200.0,230.0,3860.0,5330.0,1290.0,6670.0,580.0,8130.0,650.0,3880.0,2190.0,370.0,2750.0,420.0,11900.0,3440.0,7870.0,1650.0
1300002,3510.0,9750.0,18580.0,5240.0,1870.0,290.0,5400.0,7870.0,680.0,13580.0,910.0,11880.0,1180.0,4420.0,2340.0,380.0,3220.0,600.0,17120.0,5060.0,10580.0,3270.0
1300001,3040.0,11570.0,25770.0,6780.0,1370.0,350.0,6520.0,7440.0,760.0,13570.0,1210.0,17730.0,1370.0,3960.0,2570.0,550.0,3940.0,940.0,23670.0,5190.0,16260.0,4100.0
20260,5110.0,7450.0,5640.0,5940.0,4040.0,1240.0,6140.0,10600.0,120.0,7240.0,1680.0,11940.0,2100.0,2750.0,7200.0,470.0,4610.0,1260.0,18090.0,5100.0,12680.0,4110.0
22744,19070.0,37430.0,25630.0,29230.0,9260.0,3070.0,36690.0,46000.0,300.0,47690.0,20170.0,113590.0,7320.0,22250.0,23300.0,10250.0,28360.0,8700.0,152090.0,33480.0,79700.0,44210.0
3800004,1340.0,1510.0,3050.0,1270.0,280.0,220.0,1450.0,1230.0,370.0,2260.0,150.0,1930.0,390.0,260.0,950.0,70.0,840.0,130.0,3410.0,1250.0,1740.0,940.0
23900,980.0,2240.0,4280.0,990.0,520.0,140.0,1470.0,1490.0,150.0,2840.0,290.0,2660.0,240.0,560.0,1060.0,60.0,1210.0,330.0,4650.0,1190.0,4210.0,830.0
3800001,1200.0,2570.0,4050.0,2920.0,440.0,470.0,5340.0,2160.0,130.0,9040.0,330.0,4630.0,1000.0,1020.0,1260.0,330.0,2010.0,410.0,7310.0,12940.0,4110.0,1460.0
3800002,1320.0,3980.0,3280.0,2470.0,690.0,410.0,4230.0,2920.0,250.0,6050.0,370.0,5690.0,880.0,1030.0,1860.0,220.0,1950.0,390.0,8350.0,5950.0,5240.0,1940.0
3800003,1840.0,3250.0,2330.0,1660.0,570.0,300.0,2200.0,2530.0,370.0,3200.0,180.0,3730.0,510.0,890.0,2080.0,140.0,1780.0,460.0,5690.0,1600.0,3690.0,1360.0
2500004,90.0,640.0,1110.0,290.0,90.0,**,220.0,270.0,,380.0,,650.0,,160.0,330.0,,200.0,,840.0,130.0,430.0,110.0
2500002,210.0,740.0,350.0,630.0,190.0,,270.0,460.0,40.0,280.0,80.0,910.0,50.0,210.0,510.0,,690.0,150.0,1320.0,470.0,1130.0,240.0
2500003,980.0,3110.0,1630.0,1850.0,1020.0,160.0,890.0,1910.0,50.0,1080.0,210.0,2140.0,180.0,860.0,1130.0,90.0,1030.0,230.0,3810.0,840.0,2790.0,720.0
2500001,230.0,1190.0,160.0,1100.0,100.0,80.0,680.0,730.0,,540.0,70.0,2470.0,110.0,530.0,560.0,80.0,1730.0,230.0,2590.0,1330.0,2460.0,380.0
33220,1070.0,2250.0,3170.0,1790.0,390.0,**,1150.0,2510.0,,1340.0,570.0,3360.0,660.0,440.0,1250.0,100.0,1550.0,400.0,5540.0,1880.0,2770.0,1800.0
12020,1870.0,8310.0,5060.0,3970.0,960.0,2860.0,2910.0,6100.0,190.0,4830.0,1220.0,8390.0,680.0,1570.0,2310.0,440.0,2490.0,830.0,13210.0,2110.0,9780.0,2780.0
25260,820.0,3400.0,2240.0,1330.0,890.0,430.0,1650.0,2500.0,3050.0,2850.0,300.0,3200.0,140.0,3660.0,1400.0,190.0,1210.0,160.0,5180.0,900.0,3570.0,1120.0
40220,5290.0,7950.0,11130.0,5000.0,2870.0,730.0,7090.0,12320.0,160.0,11870.0,2930.0,16380.0,2070.0,4530.0,4230.0,920.0,4510.0,1480.0,25220.0,6530.0,13020.0,6880.0
42680,1680.0,2420.0,1380.0,1370.0,500.0,180.0,2370.0,3400.0,1000.0,2010.0,460.0,7130.0,400.0,1060.0,1490.0,350.0,2670.0,450.0,7550.0,2370.0,6520.0,1470.0
39340,5450.0,17930.0,12510.0,13520.0,4480.0,1550.0,6270.0,10540.0,160.0,8940.0,9890.0,22400.0,3870.0,2610.0,6560.0,930.0,6740.0,3670.0,37740.0,17370.0,17350.0,9110.0
2600004,7480.0,22400.0,40950.0,11390.0,3940.0,1290.0,13280.0,13060.0,720.0,20340.0,2290.0,26290.0,5410.0,6060.0,9390.0,540.0,8610.0,2460.0,40240.0,9680.0,25040.0,7670.0
2600003,3970.0,5570.0,11770.0,4660.0,1850.0,620.0,5030.0,8450.0,390.0,6370.0,850.0,14460.0,1510.0,2010.0,4410.0,650.0,5480.0,1360.0,19070.0,5210.0,13190.0,2920.0
2600002,2530.0,3870.0,5300.0,2890.0,1480.0,380.0,3710.0,4820.0,320.0,5340.0,350.0,9660.0,800.0,1290.0,2870.0,240.0,2570.0,550.0,10570.0,3730.0,9100.0,1800.0
2600001,3970.0,6140.0,7550.0,4760.0,2190.0,940.0,6170.0,8370.0,680.0,6660.0,790.0,11160.0,1370.0,3960.0,3320.0,470.0,4320.0,1220.0,17090.0,5580.0,11590.0,3550.0
25500,1600.0,4280.0,6760.0,1700.0,590.0,360.0,3140.0,3020.0,490.0,5750.0,1000.0,6070.0,450.0,920.0,2020.0,220.0,2650.0,820.0,8610.0,2660.0,6260.0,1980.0
75700,9150.0,25280.0,17200.0,16250.0,6660.0,2650.0,9270.0,21000.0,140.0,15890.0,5900.0,26720.0,3960.0,6360.0,11250.0,1930.0,9520.0,3320.0,46340.0,9340.0,22660.0,10930.0
39580,14440.0,35480.0,20270.0,30700.0,6180.0,7670.0,22330.0,30530.0,540.0,33280.0,34530.0,72030.0,14840.0,14160.0,16570.0,4560.0,20370.0,7300.0,89980.0,24280.0,57040.0,38270.0
15680,920.0,2310.0,790.0,2310.0,480.0,290.0,2520.0,1860.0,,1450.0,3850.0,3190.0,5240.0,710.0,930.0,220.0,1000.0,370.0,5830.0,1370.0,3310.0,5040.0
39460,1740.0,1830.0,1020.0,1050.0,420.0,140.0,2120.0,3830.0,60.0,2080.0,380.0,7440.0,170.0,1220.0,1340.0,350.0,2180.0,280.0,7040.0,2680.0,6120.0,1370.0
28420,2380.0,7070.0,5060.0,5150.0,1200.0,2430.0,4300.0,5430.0,2610.0,8410.0,1920.0,10190.0,5070.0,2590.0,3260.0,290.0,3130.0,1010.0,14940.0,6690.0,9420.0,4730.0
34980,21740.0,44230.0,70630.0,60160.0,9140.0,4380.0,39250.0,57780.0,390.0,77710.0,23290.0,91760.0,12540.0,19450.0,21970.0,5340.0,23570.0,13660.0,156370.0,28060.0,85640.0,45310.0
11460,7000.0,23650.0,11210.0,11480.0,2600.0,9740.0,5780.0,,**,8330.0,8090.0,16060.0,5870.0,2500.0,6210.0,960.0,5310.0,3000.0,30970.0,3240.0,18050.0,11080.0
11700,9240.0,10160.0,14900.0,5760.0,2680.0,1010.0,7120.0,16170.0,410.0,11400.0,1940.0,20880.0,2580.0,4110.0,4890.0,910.0,7120.0,1520.0,27120.0,5650.0,24240.0,5630.0
77200,23810.0,38980.0,36960.0,26700.0,11840.0,2870.0,18160.0,38570.0,160.0,29850.0,15170.0,58420.0,8380.0,14340.0,16260.0,3920.0,17670.0,7010.0,89310.0,19760.0,59290.0,27860.0
42100,2390.0,7550.0,4670.0,5300.0,2330.0,1240.0,2900.0,5040.0,850.0,3880.0,1910.0,10480.0,1140.0,1840.0,3190.0,350.0,3740.0,890.0,14740.0,3420.0,11320.0,3800.0
21340,8530.0,23660.0,14880.0,8060.0,3580.0,1120.0,11610.0,16460.0,340.0,21220.0,4320.0,36250.0,2590.0,11010.0,14000.0,1490.0,8770.0,2540.0,53450.0,11200.0,31780.0,10700.0
46520,14210.0,33800.0,11710.0,27910.0,7540.0,5040.0,17210.0,24670.0,280.0,30860.0,8140.0,43680.0,8210.0,15320.0,13910.0,3550.0,21340.0,7440.0,66720.0,24880.0,53880.0,22190.0
45220,4360.0,14560.0,3480.0,5750.0,2430.0,2240.0,5940.0,9610.0,440.0,6500.0,6290.0,16470.0,1810.0,5030.0,3730.0,3330.0,5510.0,2490.0,25260.0,5400.0,16570.0,16920.0
40420,5320.0,9140.0,22730.0,7430.0,1650.0,430.0,5400.0,10060.0,40.0,13450.0,1320.0,13730.0,2770.0,2630.0,3900.0,440.0,3450.0,1460.0,22160.0,3980.0,12210.0,4570.0
3900003,6760.0,8990.0,14750.0,5110.0,1890.0,750.0,6460.0,9100.0,250.0,12250.0,1120.0,13580.0,1380.0,2210.0,2370.0,390.0,4160.0,890.0,19260.0,7690.0,12940.0,3300.0
3900002,12770.0,20150.0,57170.0,11850.0,4340.0,1550.0,14500.0,18390.0,670.0,26780.0,2140.0,29450.0,4820.0,6230.0,8010.0,800.0,10340.0,3200.0,42630.0,14430.0,32340.0,7760.0
3900001,6820.0,14830.0,56000.0,9110.0,2370.0,810.0,12120.0,11930.0,480.0,23060.0,2920.0,18540.0,5830.0,3520.0,5420.0,690.0,6560.0,1850.0,31900.0,8770.0,21720.0,7690.0
27780,1910.0,3610.0,2880.0,1730.0,1740.0,220.0,2230.0,4690.0,40.0,3570.0,760.0,5430.0,800.0,1050.0,3030.0,190.0,1810.0,460.0,8850.0,2130.0,5020.0,1800.0
3000004,1810.0,4880.0,3600.0,2130.0,1640.0,1540.0,3470.0,4950.0,590.0,4000.0,950.0,7830.0,800.0,1170.0,2330.0,460.0,3280.0,940.0,10900.0,4340.0,8180.0,2710.0
39820,2200.0,4310.0,1910.0,2960.0,1400.0,1060.0,2650.0,4550.0,470.0,3410.0,600.0,7090.0,880.0,1460.0,2590.0,270.0,2100.0,400.0,10040.0,2480.0,6040.0,1780.0
31180,4260.0,9540.0,4900.0,4480.0,1910.0,990.0,6740.0,11300.0,610.0,9710.0,2320.0,16270.0,1350.0,2990.0,5730.0,1010.0,4110.0,1480.0,24410.0,4870.0,17050.0,4200.0
3000001,970.0,2670.0,1010.0,1120.0,600.0,560.0,2060.0,1730.0,120.0,2630.0,170.0,3180.0,470.0,550.0,1040.0,210.0,1450.0,350.0,4930.0,3140.0,3520.0,870.0
3000002,1110.0,2990.0,810.0,1240.0,670.0,440.0,1880.0,1850.0,160.0,2310.0,210.0,3150.0,310.0,1070.0,890.0,210.0,1760.0,350.0,5270.0,2930.0,3560.0,1050.0
3000003,3960.0,7720.0,5190.0,4610.0,2780.0,2540.0,5370.0,7700.0,620.0,6140.0,2760.0,14300.0,2480.0,1980.0,4280.0,1150.0,6340.0,1880.0,20440.0,7900.0,14970.0,6780.0
14500,3430.0,11660.0,8980.0,9210.0,2210.0,6320.0,4470.0,9130.0,390.0,6150.0,12860.0,18200.0,7430.0,2120.0,5490.0,1290.0,4540.0,4170.0,23060.0,4330.0,18280.0,12520.0
33124,29910.0,54460.0,42140.0,39370.0,11610.0,3810.0,43280.0,69440.0,2050.0,90730.0,22090.0,148800.0,10620.0,42100.0,30190.0,16930.0,39890.0,15580.0,209320.0,33560.0,108040.0,61800.0
16974,103170.0,217200.0,239730.0,276520.0,45100.0,21890.0,114330.0,203490.0,2710.0,290920.0,127940.0,361940.0,52790.0,102810.0,108370.0,33830.0,99590.0,47850.0,568170.0,96610.0,300700.0,222940.0
0200001,890.0,2430.0,1440.0,2070.0,810.0,950.0,1840.0,1550.0,180.0,2610.0,570.0,3140.0,510.0,830.0,1320.0,220.0,1090.0,420.0,5990.0,1640.0,2870.0,1810.0
0200002,1800.0,6780.0,6520.0,3560.0,1670.0,1440.0,4930.0,2930.0,230.0,5280.0,560.0,3640.0,1250.0,2130.0,2040.0,190.0,2840.0,480.0,10680.0,8120.0,4990.0,1650.0
12260,6830.0,14980.0,16560.0,9770.0,2290.0,1880.0,9670.0,18860.0,450.0,13610.0,2710.0,22410.0,5610.0,6620.0,4540.0,760.0,7420.0,1510.0,32300.0,7980.0,19530.0,7610.0
36740,26420.0,55000.0,37380.0,40430.0,9420.0,5190.0,45150.0,60650.0,1210.0,70960.0,31090.0,157690.0,15370.0,29870.0,43900.0,10260.0,57600.0,17750.0,192240.0,49520.0,149790.0,63000.0
42200,4240.0,12310.0,9290.0,10140.0,2650.0,2010.0,5550.0,8270.0,7530.0,8030.0,5040.0,18590.0,4510.0,3490.0,7210.0,800.0,7780.0,2710.0,26910.0,6680.0,20940.0,7630.0
41884,15950.0,45320.0,26560.0,85120.0,14590.0,21010.0,23690.0,42850.0,580.0,56110.0,89380.0,96240.0,22450.0,22060.0,30560.0,15700.0,38120.0,27640.0,152550.0,31560.0,105520.0,103570.0
23460,1790.0,1990.0,6460.0,810.0,510.0,60.0,1370.0,3270.0,100.0,2180.0,90.0,3900.0,220.0,780.0,1240.0,80.0,900.0,140.0,4710.0,1360.0,3350.0,650.0
45820,4880.0,6880.0,6280.0,5610.0,1830.0,860.0,4610.0,7350.0,270.0,6770.0,2980.0,8980.0,1470.0,3170.0,3470.0,1150.0,3930.0,1130.0,18480.0,4980.0,8730.0,6110.0
2100003,4400.0,12860.0,25300.0,8660.0,2720.0,1790.0,8040.0,10670.0,430.0,13350.0,2380.0,16220.0,2860.0,3440.0,4450.0,1210.0,4690.0,1240.0,24890.0,7180.0,17570.0,7180.0
47020,1770.0,2510.0,2300.0,1140.0,570.0,300.0,2220.0,3720.0,,2740.0,240.0,4850.0,450.0,690.0,940.0,110.0,1230.0,250.0,7190.0,3090.0,4300.0,970.0
4500004,1200.0,4510.0,7940.0,2500.0,780.0,220.0,2610.0,3150.0,380.0,3710.0,430.0,5080.0,1120.0,1300.0,1240.0,200.0,1720.0,210.0,6730.0,1540.0,4910.0,1380.0
2800004,2110.0,4800.0,5780.0,3130.0,890.0,550.0,3660.0,5340.0,1000.0,6870.0,560.0,7350.0,1380.0,2080.0,1990.0,310.0,2530.0,310.0,9970.0,2360.0,7370.0,1580.0
20500,11080.0,29230.0,13300.0,16920.0,4410.0,8740.0,8200.0,29160.0,300.0,10770.0,17370.0,22520.0,5950.0,5040.0,5830.0,1380.0,7590.0,4070.0,39640.0,5980.0,24910.0,20420.0
2800001,6800.0,16570.0,38860.0,10090.0,2210.0,1110.0,10430.0,14540.0,640.0,21290.0,1680.0,22820.0,2460.0,4790.0,3730.0,910.0,6210.0,1310.0,32460.0,6740.0,18780.0,4930.0
4500001,1580.0,2910.0,3990.0,1870.0,560.0,180.0,2740.0,3110.0,680.0,3260.0,260.0,5150.0,360.0,1210.0,1340.0,200.0,2230.0,180.0,7510.0,1560.0,5270.0,1080.0
4500002,2710.0,5030.0,15090.0,3440.0,880.0,450.0,3960.0,4370.0,200.0,4670.0,620.0,7540.0,2270.0,1640.0,1910.0,200.0,1880.0,590.0,11100.0,2990.0,6550.0,1650.0
4500003,1650.0,3030.0,6540.0,1540.0,920.0,130.0,2310.0,2410.0,380.0,5130.0,130.0,4340.0,480.0,1760.0,930.0,150.0,1260.0,140.0,5920.0,1670.0,3840.0,670.0
13140,3230.0,9000.0,15750.0,6260.0,1580.0,1650.0,8510.0,10070.0,250.0,10430.0,1380.0,17190.0,4690.0,4920.0,5780.0,870.0,4110.0,1090.0,23740.0,12130.0,14830.0,4910.0
26820,1940.0,3280.0,3550.0,3900.0,1070.0,1720.0,2510.0,3250.0,830.0,4000.0,1110.0,6950.0,1920.0,1450.0,2030.0,270.0,1770.0,830.0,8370.0,4170.0,5150.0,2310.0
19340,5170.0,10660.0,18990.0,10090.0,2300.0,1050.0,8480.0,9850.0,470.0,12740.0,4410.0,17560.0,3450.0,3760.0,4350.0,830.0,5200.0,1960.0,27020.0,6950.0,16750.0,8710.0
37340,7150.0,9270.0,9230.0,6970.0,1810.0,900.0,8480.0,13560.0,40.0,8810.0,9470.0,22930.0,8270.0,4890.0,5570.0,1040.0,6910.0,1710.0,32180.0,8570.0,22860.0,10060.0
48260,1740.0,2670.0,4150.0,1410.0,480.0,90.0,2130.0,3210.0,,3000.0,190.0,3760.0,590.0,740.0,1380.0,120.0,1370.0,230.0,5710.0,1480.0,3940.0,800.0
32420,530.0,2460.0,2080.0,830.0,310.0,190.0,830.0,2420.0,,1330.0,220.0,4520.0,130.0,1420.0,560.0,50.0,1100.0,140.0,5030.0,1020.0,2850.0,810.0
13380,2290.0,5830.0,6410.0,3430.0,1190.0,580.0,3260.0,4150.0,310.0,5250.0,1310.0,9190.0,1310.0,1470.0,2470.0,390.0,2860.0,1210.0,12250.0,4330.0,8870.0,3810.0
